,hsa-mir-23a,hsa-mir-27a,hsa-mir-24-2,AR,ARNTL,BCL6,BRD1,BRD4,BRD7,CDK8,CEBPA,CEBPB,CREB1,CTCF,CTCFL,E2F1,E2F6,EGR1,ELF1,EP300,EPAS1,ERG,ESR1,ESRRA,ETS1,EZH2,FLI1,FOS,FOSL1,FOSL2,FOXA1,FOXO1,GABPA,GATA1,GATA2,GATA3,GTF2B,GTF2I,HAND2,HEY1,HIF1A,JMJD1C,JUN,JUND,KAT7,KDM1A,KDM5B,KLF1,KLF3,KLF5,KMT2A,LARP7,LMO2,LMO3,LYL1,MAF,MAFK,MAX,MAZ,MED1,MED12,MEF2A,MEN1,MYC,MYCN,NCOR1,NFATC3,NFE2,NFE2L2,NFIC,NFKB1,NFKB2,NOTCH1,NR2F2,NR4A1,PAX5,PBX3,PGR,PHF8,RARA,RELA,RUNX1,RUNX1T1,RUNX2,RUNX3,SIN3A,SMAD1,SON,SP1,SPI1,STAT1,STAT3,STAT5B,TAF1,TAL1,TBP,TCF12,TCF3,TCF4,TEAD4,TFAP2A,TFAP2C,TFAP4,TGFB1,USF1,YY1,ZIC1
MAFK,0.176048269225094,0.253976390012088,0.189618202245589,-0.21932131351463,0.0314734890602903,0.0661468738305023,0.240716275301778,0.0942181187550255,-0.128481747697089,0.0820971460940351,0.106909824627574,0.207016056953331,-0.134909186645576,-0.0424691599374215,-0.118498972547351,-0.0519735454278935,-0.195530433078537,0.193137974218846,0.262159408295091,0.0996279862778164,0.32360135430839,0.128628380022142,-0.247879055625325,0.409400296760764,0.16849909861114,-0.0711821080083944,0.00972297690165125,0.257095242801351,0.377753520386524,0.389348349225616,0.0809855594823037,0.0954701555900138,-0.159786421377589,0.0960988739544232,0.0903415557247396,-0.0482017398553479,-0.0655384542462339,0.0783495919162001,-0.116345702943146,-0.137540167064945,0.133493542586579,0.0669737405888603,0.270802676263375,0.0591048204986782,-0.238815578240203,-0.149882719602405,-0.0933425154602028,-0.153860693109973,0.303017734034697,0.278526434321861,-0.036407639012604,-0.133151561271831,-0.189136586462167,-0.115898680812679,0.00885551600437015,0.101389752572713,1,-0.0628046398370183,0.16768157773717,-0.0351211310828928,0.117405746886739,0.149386395341188,-0.0757022130964748,0.253038684771514,-0.237187656986725,0.0265316320293725,0.0631048383362131,-0.0633026791855248,0.182254622634803,-0.0166395312471778,0.351129574630708,0.265605806589877,0.160044953880229,0.0996467560636327,0.362272968008227,0.0728521789221156,0.00986414834990664,-0.132344393172575,-0.00020136914391293,0.0114635917214887,0.177127452595028,0.160218236978317,-0.10456500812074,0.0888123669646243,0.096287150113941,-0.104675111967971,0.0388783864429635,-0.0221639395402215,0.0977720250422959,0.0252970040528732,0.00370937999845288,0.168516346865755,0.0713653338042132,0.049485560410703,0.0231276245545859,-0.0963678448629201,-0.13870402772551,0.0179648214036805,-0.196609939174797,0.112136945734621,-0.0140283817130818,-0.000647284977333675,-0.0090903191099661,0.232203236566629,-0.169465194209239,-0.110300742560398,-0.249758899885213
MAX,0.153650431497718,0.0726144836531043,0.0216359460472322,-0.0598366773125936,0.0749840008147008,0.0686574604223657,0.0570317897336307,-0.016594162872205,0.0168728385803369,-0.176036107673685,-0.0911661803169208,-0.0252325392251684,-0.0425659728351417,0.0498573049183435,-0.128281844112941,-0.014696150028372,-0.0292308265191386,0.00982241080836604,-0.00216969742942074,-0.172285470130897,-0.0681632066670984,0.0317257034077777,0.0886870227454435,-0.0428841156442486,0.168390499793271,-0.0183121189707925,0.173410137270576,0.0665652623263387,0.0809598251480312,-0.0528371748307132,-0.129812650604614,-0.0100391757236243,-0.0686070924639574,-0.00168115501677883,-0.0113602251002332,0.13254782858089,0.142242017421787,-0.242374403431457,-0.00916513717959847,0.00313006910099936,0.0128541112511099,-0.223175198331316,0.00576876711373654,0.0480272109502569,0.0241202766617345,0.0271447246885896,-0.0589165008410465,0.0480306993000872,-0.172262439480447,-0.048638487113924,-0.106751047922335,0.0600011784688145,0.0986780471982942,0.0415629906041746,0.270541203278815,0.212314127971547,-0.0628046398370183,1,-0.0399863936655683,-0.133433877271994,-0.0628809148594141,-0.0959431539019265,0.0846837933514961,0.0696620602505531,-0.109352429017899,-0.167074380425124,-0.114516921432999,0.0335735208264656,0.0194851004556497,0.0349471403196564,0.139206736063522,0.0889489735944936,-0.0441700062606266,-0.120085282140828,-0.021265152029596,0.0207251868728078,0.115784031808113,0.00283219915650317,-0.140155357060482,0.0138057448336163,0.132765834430931,0.0510655146109693,0.0131117624544019,0.126539523911464,0.169422460572521,0.0673572882167798,-0.101879586698569,-0.150657517553272,-0.0513539383986975,0.244146569292793,0.105344740374213,-0.0167545440275465,0.0487588227827798,-0.0921979740368143,-0.0181770479017361,0.0482177326274862,-0.112375752665937,0.0233559542545186,0.0280162845656184,0.0599547041779934,0.109796628118498,0.165736376239961,0.13671337573021,0.183662283632035,0.164901409363773,0.128025518165337,-0.0849791747531379
MAZ,0.0172398919112336,-0.00985966318252362,-0.0102186603656884,-0.0902453037833139,-0.257866123573446,-0.114340209998559,0.251329526008484,0.375943401627791,-0.0259882326205277,0.182037202316362,0.151813869829826,0.0330319826618527,-0.0638502942371382,0.24349401909749,0.0804614141693977,0.391017121024333,0.0882926505142709,-0.166897382056932,0.0155710576494166,0.150430697171951,-0.306485492931958,-0.171508203822954,-0.0577048707859342,0.117742974851984,-0.247050937128541,0.351744661260946,-0.310228901590937,-0.147748654473242,-0.00920255691245947,-0.0468777498472108,0.210513900852112,-0.218430479070687,-0.196382473193034,-0.0566959750140303,-0.00899097166322671,-0.0691903659311707,-0.100412958863963,0.203746711639667,0.127661379089986,-0.133552144791008,-0.134776253408391,-0.164335665913965,-0.0300486242843416,0.0137690560378974,0.0701710577699218,0.321339636308186,0.201390477676838,0.198557540705119,0.05916306552764,0.112535717240979,-0.0876617393397107,-0.199989517921507,-0.384189415437712,-0.164711124183697,-0.117747712161893,-0.232461531597508,0.16768157773717,-0.0399863936655683,1,0.101901064934344,0.303684338829586,-0.158284575769057,0.407529271729714,0.345614604300646,0.0750102680332622,-0.0171686911956661,0.145002385632337,-0.0617992780486196,-0.105579426511436,-0.0252156484802665,0.0598402357148356,0.104961610291777,0.211997381554449,0.00868811719218745,-0.0122178440315007,0.051833989976358,-0.106930897506017,-0.0935684669024685,0.300962588345536,0.0355233195623078,0.307584135816771,0.0547122951336625,-0.149930784230479,-0.0151292902865393,0.0902664313241817,0.211880663118607,0.188396641901583,-0.0269943833846404,0.0574541234553521,-0.048280945725725,-0.0197849062008142,-0.03090951649063,-0.279001503475331,0.0519851455700755,-0.361649657293625,0.207731037419061,0.0739758772157069,0.441556789355217,-0.223519764512501,0.204138806423397,0.266925130484555,0.180113787860845,0.47646163831653,-0.00651954850450372,-0.0358622237134507,0.0808534283149182,0.0999587635758112
MED1,0.07592362629245,0.0358504549259462,0.00562725310104998,0.0384754141998225,0.025488969250988,0.029297394896007,0.195122494442651,0.0655624373992063,0.0751938118128992,0.108368720892166,-0.0615361619440499,-0.262909645027588,0.520244088532974,0.440101978452612,-0.0511660185311829,0.000299475496112059,0.119315269086063,-0.00176700949866379,0.376843537275927,0.521906165983118,0.0395182546521363,0.055258861212568,0.0610796708436451,-0.291579966309522,0.215557413398185,0.132118979389341,0.0844644040959872,-0.0411580000190046,-0.034206360403345,0.107380691992058,0.169992794202292,0.085418937706144,0.282126491497248,0.0611015389355457,-0.0300624102384243,0.135256666296436,-0.17822494655523,0.498529431654661,-0.0031575457097042,0.0164646966525139,0.18524180811171,0.418637688228335,-0.119557957152845,-0.372362980659917,0.410463173410812,0.105544952508689,0.373581563822357,0.00444677102381237,0.211563324461077,0.0647053819145223,0.418926863580899,0.0615973627562353,-0.188730329428274,0.00539036389183987,-0.248232633944239,-0.045767515573106,-0.0351211310828928,-0.133433877271994,0.101901064934344,1,0.265991413224861,0.300089530623967,-0.121204505663499,0.169239304613843,0.00410200060248751,0.429878489665814,0.428627587369759,-0.065130695078444,0.131695890883171,-0.0496143678370002,0.226985950079184,-0.188443466857652,0.201620769350143,0.0569562077774323,-0.0278464431100521,0.126895589229161,0.00712615530592217,0.0897091762915312,0.228470689059875,0.0575076055337537,-0.0924404849820685,0.251815065625123,0.130413830694644,0.19418173047719,0.0802206662436222,0.427443096798982,0.376227016158341,0.554766234655945,0.379952570577797,-0.105735055742373,0.221989361423626,0.341625963110558,0.133709900538609,0.519730051432511,0.023101598884499,0.0336371817917462,0.364390341520223,0.0628358643975622,0.188726860758238,-0.0028953128981722,0.212604576908475,0.154784172076108,-0.034701933562843,-0.0639618154885166,-0.290481511310044,0.0357778258189132,0.0107247416061366
MED12,0.0632562406444113,-0.0671177570569977,-0.0405543640574465,0.0222855953568263,-0.048385767141671,0.109158840770453,0.290175177115773,0.358395166671946,-0.0611379569308484,0.0782647825325245,-0.127793208747428,-0.0730583463089374,0.155109502118717,0.295963165229891,0.0745225189874053,0.0550436597202802,0.0482891824337479,0.0126210481434812,0.232826107810791,0.489937162131268,-0.0281919352308213,-0.000411169303515074,0.110626752293649,-0.169933100129356,0.0625136229728296,0.0657784614225431,-0.0509100603784484,0.00218193458968966,-0.0747272821199262,0.112609281640846,0.0250789510441583,0.1008442604272,0.0540855948212595,0.0589988991619801,0.035440137277554,0.00118425483775177,-0.283069420466765,0.417790524159747,0.0451679408809202,0.0075119838384037,0.0154559642738293,0.193812940418194,0.054916190924594,-0.0276061324626331,0.227238325012966,0.0721969056024251,0.221515819433913,0.00831884350932626,0.157841084492966,0.0716353745097627,0.43406091962869,-0.160916278839129,-0.126992965271851,0.102300480968432,-0.107100755346208,-0.151949202589639,0.117405746886739,-0.0628809148594141,0.303684338829586,0.265991413224861,1,0.167877727458691,0.151932009452092,0.0951213141630277,0.132686314111662,0.3207709894412,0.285693252185667,-0.051943175241783,0.0150836865013668,0.227383899394886,0.103863606990394,-0.0413252114001674,0.290576213318249,0.178624767086148,0.130572448598269,-0.00711057178630508,-0.136124994504791,0.141361377283094,0.433156818237695,0.128000109644027,0.227356576549897,0.0872709256004221,0.0992765727516769,0.0702355676549228,0.0628892010993107,0.335773313614506,0.278244074550424,0.333170457574301,0.347812010605791,-0.0728812854590959,-0.0449705336572657,0.109541982330933,0.103519720071078,0.530493684156712,-0.0350588745240314,0.0537560390129226,0.323001446818006,0.179569206900746,0.0669028931834846,-0.044818950768275,0.185194319392018,0.0867902229753691,0.197469644782109,-0.0814633642411732,-0.174328103353321,0.0772021889761994,0.0586224997132559
MEF2A,0.0132959406967305,-0.0844955689166004,-0.0756862487613804,0.179472954605854,0.296217095838232,0.294433952934594,0.0515705658310681,-0.072440301984007,-0.0461431458416968,-0.143258752151344,-0.180722026138604,-0.189199865843723,0.49457555803399,0.15015611896455,0.0264682763884835,-0.383144406100034,-0.083577748742084,0.247054959966032,0.35208926892101,0.470622840925686,0.425597377620408,0.383867281510533,0.096427734375154,-0.274254024293135,0.418080902735873,-0.28457420920254,0.414728508951297,0.162877288558333,-0.0740720110833903,0.263847590831467,-0.170140380042495,0.351325988732971,0.430009367077204,0.142331889557683,0.0368038896391673,0.0333534496657803,-0.209099225990102,0.497432550947005,-0.0770375333094789,0.150670426307986,0.384743378449705,0.59292460385274,0.132075074944597,-0.301116435308798,0.247815019876131,-0.362795135406566,0.0368398339664473,-0.188576688268779,0.218731302551402,-0.107179447580025,0.46943463078557,0.127642029812495,0.191538562146997,0.094919022151538,-0.0344416179006409,0.399465598064481,0.149386395341188,-0.0959431539019265,-0.158284575769057,0.300089530623967,0.167877727458691,1,-0.476632817491723,-0.0331593528732672,-0.0440084343309958,0.378265554689037,0.325231239448266,-0.0893779566349845,0.346953322085701,0.236516685247644,0.23621048285791,-0.253038971159668,0.102964172440327,0.29800714770061,0.17066725360316,0.0188302198189898,0.186905948301791,0.230883812592336,0.0379932510806682,-0.00113202230956015,-0.183570026222702,0.0751575855807808,0.364171581378199,0.175962003619828,0.051341806964382,0.361276894807678,0.447309812394399,0.477324829376757,0.312330288919968,0.0315557092070286,0.121704568290398,0.265393214371701,0.327771518849002,0.411164314547066,0.381709357458603,-0.099112067998736,0.38409626229854,-0.368658691636855,0.423884047935722,-0.173234025297043,-0.047400536347145,-0.0801739950856522,-0.429699328084305,0.148477609192384,-0.458271385632711,0.0486711519727836,0.00657336817495593
MEN1,0.0029548620002247,0.0305759275598451,0.0586628179706439,-0.0767172809407061,-0.26206031616947,-0.0677628862337889,0.121298228843125,0.432817868668921,0.00885884612068439,0.0415464014655035,0.0622748190614987,0.181415384620637,-0.353460540635389,-0.0177820425383402,0.127563150899659,0.40892137706685,0.0550265253234293,-0.209967538189036,-0.287430982002938,-0.132242290757166,-0.4290630603161,-0.307018127020207,0.0214048554310528,0.243114738955794,-0.336821717687317,0.313724490996654,-0.36367839205431,-0.208849601425437,0.0679817590311868,-0.159429229169252,0.0709057641663858,-0.239038468052103,-0.334705697897391,-0.149450946578669,-0.0495296073621314,-0.0331510432438682,0.0353920147333085,-0.202189845821288,0.0456201546584306,-0.145695727586384,-0.236995980555839,-0.466987850640923,-0.0707812236199603,0.231389871791097,-0.0780584174234611,0.401885212347678,0.101205051878247,0.200312731261313,-0.198129761648452,0.0948431651778634,-0.231649296586289,-0.139081402279682,-0.166274799514132,-0.146767737455582,0.010683386454158,-0.26884745076296,-0.0757022130964748,0.0846837933514961,0.407529271729714,-0.121204505663499,0.151932009452092,-0.476632817491723,1,0.0739109712361426,0.0905998189700906,-0.244969359886427,-0.149466542477944,0.101089339414309,-0.220662485247847,-0.00430533969998203,-0.149387645445001,0.271902068564904,0.00192049002670214,-0.108919318515826,-0.174423570633238,-0.0672249887751162,-0.182365040407092,-0.176564568620924,0.17276821347317,0.105806133523736,0.515551835365385,-0.0193040896602761,-0.34383417723962,-0.0780136312140819,0.0511361715388615,0.0268766464028418,-0.188215605906511,-0.29265519265867,-0.111935040809323,0.00150819180126107,-0.0878212230764045,-0.189608141794163,-0.310311328835375,-0.238229725721617,-0.4131021245119,0.157477562940479,-0.220490720184655,0.481333643524019,-0.36222666109857,0.210475114989513,0.183630359391649,0.163973202160835,0.50872469074262,-0.0102727406768131,0.311593964227509,0.108556885596576,0.127936201542099
MYC,0.208419661234071,0.238920826643524,0.200978365421667,-0.210395246942272,-0.183168996030355,0.05750302615235,0.120552350715526,0.189199310560822,-0.049083820311898,0.297536005797513,0.182930539385461,0.204179894608848,0.049941861795133,0.121964219747756,0.0150983445832947,0.127091647930972,0.0160203186926487,0.0946606013713583,0.232120930837085,0.0673667602237519,-0.0260955235066513,-0.0184087683521332,-0.15079289885359,0.216914749480741,0.0529337878809305,0.28146399360194,-0.0853660851093811,0.143773668306241,0.397113180845328,0.269219913800992,0.175023679840404,-0.00684116282703421,-0.112388486849898,-0.0198107987098315,-0.164127006151015,-0.108654195327042,0.0396265669534938,0.0785341143990387,0.00990329417419316,-0.144419907322424,0.0445200826736948,0.0101103398239893,0.165713282421663,-0.0512757071813256,-0.124391013267402,0.182078667649473,0.129214588591465,0.0688413526287773,0.249487920103555,0.280415291475376,-0.0823130719721026,-0.182200728916279,-0.331899239678012,-0.278836119998735,-0.10084097207137,-0.000298566425129854,0.253038684771514,0.0696620602505531,0.345614604300646,0.169239304613843,0.0951213141630277,-0.0331593528732672,0.0739109712361426,1,-0.185361717899172,0.0136437054305995,0.20235729410779,-0.0408522655387727,0.187955543784669,-0.208046022894238,0.319416003907501,0.172739202650249,0.310648013357068,-0.0600977036124703,0.0870554425857258,0.153625619937483,-0.2481831384723,-0.151882078746713,0.0113543744072577,-0.0985955129320092,0.308901282800267,0.24173520427699,-0.169482676142205,0.106382438177783,0.329048277429787,-0.00410385332901916,0.185083763133742,-0.019493545701371,0.1666904348191,0.0798096173393593,0.177701581866068,0.219813100197633,-0.141223442474818,0.0025226128858652,-0.181718697294909,0.13472545343828,0.0184418115636546,0.184830753240046,-0.128734627594759,0.342860668898017,0.250628705462995,0.132285725646458,0.334101025695265,0.133441873494238,-0.153103831400867,0.00399219572132072,-0.0163426841915902
MYCN,-0.101877971463737,-0.100909718118926,-0.0581049977802656,-0.151375074995649,0.00260319945225017,-0.0664240787816267,0.129064981089299,0.154858319462202,0.164125604918546,0.0797247749998205,-0.0782988728790313,-0.0833356785105172,0.0738668544212783,0.127226561970841,0.2018423797504,0.175515033035734,0.225951569898861,-0.082452876107166,-0.0874669327926631,0.101200522736707,-0.100868921336174,-0.119784539313374,-0.0382813267290408,-0.165556127735343,-0.0199906761409508,0.19167637002841,0.015423866622313,-0.0758056699515312,-0.095845233609363,-0.180616335450171,-0.184902619522342,-0.0217799713155176,0.0893190264031919,-0.0174430565853983,-0.0502146068587988,-0.0545339772714268,-0.0434407608763663,0.149330651862375,0.184207364026757,0.256399399512438,0.0034906281901614,0.0236773075813425,-0.145880365751741,-0.004394212206067,0.232565701998062,0.156562478769424,0.130633721673203,0.141188204382111,-0.0919810528684931,-0.00681425148694061,0.103815215105359,0.0193268024937243,0.189253493194497,0.113355757483453,0.0653363482917597,-0.17151488138304,-0.237187656986725,-0.109352429017899,0.0750102680332622,0.00410200060248751,0.132686314111662,-0.0440084343309958,0.0905998189700906,-0.185361717899172,1,-0.00323867155204005,0.00501923932421881,0.192444268736908,-0.0647785088429008,-0.13726683440187,-0.220169610434634,-0.128354629418865,0.263318392130121,-0.146387180344645,-0.0987744726328175,0.0517969745737645,-0.15673984078796,-0.00856230196912421,0.0327084188397744,0.0286252336522635,-0.0669313507640217,-0.0808462303124627,0.189925365959419,-0.00472218425256928,0.00290240480870222,0.132440002569878,0.146844082261919,0.0697979287162057,-0.0760832135062729,0.0249460355072725,-0.0868237143878034,-0.19459923358898,-0.10239190181684,0.108743929056046,0.0680419269086548,0.189391775791995,0.242781215140507,0.271497497214512,0.226349967333204,0.0369204260555471,0.0027390001641826,0.0132933212474327,0.12077636588135,-0.0142728883267651,0.127910352619347,0.129693454451071,0.217983635955512
NCOR1,-0.0250856339044601,-0.0571934304209513,-0.0768486143985287,0.116626641009114,0.131871293813788,-0.00943042926562686,0.161726138819024,0.0355541365435736,-0.02785171074405,0.00941531504250095,-0.102186173958656,-0.236667902530359,0.420971774131465,0.301202729721997,-0.0119872334598208,-0.286793018514209,-0.143384799352848,0.116711532111622,0.396195421514328,0.550318795794979,0.153172263353126,0.124523637024141,0.0835303234299145,-0.244928440596006,0.22702455913717,-0.151670465079643,0.128007171168144,0.106265243883837,-0.0985339615644568,0.113307168989105,0.0308013621650744,0.237294610793884,0.284702029818262,0.0743608194795476,-0.0255222418914588,0.0373770591331109,-0.219744429589764,0.49747480979139,-0.0250538241799146,-0.0951333537673572,0.117024188373636,0.505738331167058,0.0287830666743882,-0.130136625652183,0.309046540061032,-0.130004884236578,0.113277472725184,-0.0965347373141709,0.297553846280243,0.0889594260483568,0.564000638848076,0.116913091406114,-0.0610486272429745,0.0960215342668162,-0.165117683574281,0.0621074394878469,0.0265316320293725,-0.167074380425124,-0.0171686911956661,0.429878489665814,0.3207709894412,0.378265554689037,-0.244969359886427,0.0136437054305995,-0.00323867155204005,1,0.371573593198017,-0.0646682322263389,0.141409005187235,0.207101948118085,0.229526362040341,-0.15898510196866,0.165819469244993,0.241954270973334,0.118847973189567,0.0291642341965804,0.0663924839847783,0.176684606917051,0.189697824305954,-0.00688909943521196,-0.136478887512685,0.0891641768436902,0.203470852654831,0.111863362834839,-0.0185359333723161,0.327956860640804,0.281235896828458,0.549234644220305,0.44656727850679,-0.111224710998551,0.0733193920834168,0.251187238723838,0.232529325741128,0.437800233668961,0.139520935784738,-0.107261779763045,0.380442715271285,-0.121998233064806,0.155358184758738,-0.0602008663875686,-0.0174432531374969,-0.0407893028759512,-0.139739205977541,-0.0827419074332616,-0.4274085313416,0.10317832712594,-0.0777967648702975
NFATC3,0.206094704710742,0.128281061248441,0.116003746842889,0.0409148652845628,0.0832128199444239,0.0977432633032971,0.189385459711896,0.148490942355183,0.10303063614628,0.104352612703374,0.114935813446217,-0.0539844219257345,0.445410005230917,0.569258664025874,0.0885467138474381,-0.0519266879011191,-0.0327536217394052,0.0878468197245525,0.458342781260571,0.46650322755074,0.127438109895108,0.149072087668646,0.0939777988204828,-0.178654046918418,0.314905970912241,0.121659387026948,0.249218618877483,0.0241561142185262,0.0141699140958975,0.178471762477847,0.165829040729333,0.238389700219229,0.242343804101493,0.0523078873992772,-0.0937810475057206,0.117129526285222,-0.0653813791606469,0.422491793527403,-0.0232140507461665,-0.0894229708863392,0.143487488148782,0.314136968632969,-0.0149816777419562,-0.286992706652505,0.148984466502536,0.0635068227287791,0.259522174753378,-0.0135863160436349,0.251914349889557,0.194484873164947,0.270327387516058,-0.0722320144144632,-0.103155987655557,-0.0642707530869705,-0.113739584514973,0.154363578331912,0.0631048383362131,-0.114516921432999,0.145002385632337,0.428627587369759,0.285693252185667,0.325231239448266,-0.149466542477944,0.20235729410779,0.00501923932421881,0.371573593198017,1,0.030958731379914,0.245996747607319,0.0140525645878419,0.434338315096253,0.00688219211933956,0.231180710773467,0.152673079072754,0.0196993419939573,0.221964809619837,-0.0396433689877099,0.0730630104693953,0.270567021412073,-0.0823901784382758,-0.0268759442029599,0.321708346375442,0.0841127758780412,0.202871859213205,0.313789487103813,0.376349814980806,0.348073226104087,0.425423699788764,0.462577400549543,0.0576714285504616,0.267935577538418,0.32871611378942,0.0298683922693653,0.383196807704208,-0.0225049159779484,-0.0257588053019464,0.21600854020335,0.0192219617494151,0.147983797103898,0.0783673840930559,0.0946653228820756,0.0958992618680275,-0.0107191902039684,0.0842445116456192,-0.257984383819124,0.158470000271227,-0.030583471846152
NFE2,0.13893347951841,0.170016687517825,0.148833655453646,-0.078270674124896,0.0519916024263113,-0.000855456218640399,-0.0365322095578049,0.0796010633515475,0.0243021791211278,-0.0572107044612297,-0.107133903701194,0.25679726457889,0.0113828541791358,-0.103732654115487,0.169739880051457,0.10257468252928,0.0675659882101222,0.0649622766025533,0.00777106397369968,-0.0345596126197121,-0.0283023464990947,-0.0380740918710964,0.174906084561001,-0.130411504059482,0.0233493337272156,0.08410380918724,0.0949304488347756,0.0764631279776127,0.142571150813531,0.0587857121763818,-0.0594932523327019,0.026353200686635,-0.0764699263352675,0.115448900461622,-0.0612243759591626,0.0233405852938974,0.0330824525341356,-0.0368354919731231,0.0155808154657156,-0.0605575795050388,0.0525905736125121,-0.107027222701039,0.0441271798464343,0.0675608940187684,-0.010068075016623,0.115333989553527,0.148466039090008,0.145836036021646,-0.146784258761925,0.176803242615967,-0.089467755875533,-0.0758958613692878,0.109441156711965,0.126211437306454,0.169801586839216,-0.0352687454697069,-0.0633026791855248,0.0335735208264656,-0.0617992780486196,-0.065130695078444,-0.051943175241783,-0.0893779566349845,0.101089339414309,-0.0408522655387727,0.192444268736908,-0.0646682322263389,0.030958731379914,1,-0.0288482036637372,-0.100739335179426,0.00360603505913842,0.181043871639742,0.00393948291832804,-0.0468874909964044,-0.0482415326874427,0.055147405518596,-0.116436472566588,0.0787284161740079,-0.0900738536998893,0.164237203321988,0.0631003951925791,0.210727176534929,-0.0104519718340599,0.207836700042463,0.222571748802988,0.0536487216609147,-0.0237319016125447,-0.0729404450395478,0.0387242461138277,0.277113862722289,0.115717888095085,0.119299798821662,-0.161503671441253,-0.0645303919516522,-0.0269284899033727,0.0685939500265381,-0.124187749249187,0.145557167251307,-0.0191233665074404,0.310554869413111,0.018337755946921,0.207600508118701,0.0727192123518483,0.179717808727768,0.142657627723357,0.0944934756617053,0.0538077904388215
NFE2L2,0.208547046918935,0.305114636726209,0.282234812964985,-0.151331132288951,0.273758266135003,0.291720595543434,0.137414332907495,0.0475457644419717,0.106934347141758,0.0663531336781313,0.0842417520884035,0.0872888258921897,0.280136415961325,0.0991510046681843,0.0444086771381732,-0.168835315466217,0.056321764783761,0.23662284761878,0.424967869454186,0.294634878957499,0.264438837595277,0.0553098290412196,-0.0752849231175866,0.0381861296284674,0.0957402031421016,-0.0262403871814025,0.00528569685767827,0.220184428505537,0.325923435654185,0.41305791134326,0.0339242140919613,0.301031838014146,0.178390076132235,0.036019682819966,-0.147768345626927,-0.0415649797953628,0.0357660455795129,0.306592364446934,-0.0882896938093672,0.0737866626914413,0.427071118030289,0.198036031280256,0.158500494503375,-0.175255189903026,0.0102567013075311,-0.138528219176585,0.102917149599528,-0.110650917503415,0.467056511241406,0.370905846913078,0.0690971671189625,0.0652192459306789,-0.103620638145471,-0.0174174973533777,-0.221138794875027,0.248708619920084,0.182254622634803,0.0194851004556497,-0.105579426511436,0.131695890883171,0.0150836865013668,0.346953322085701,-0.220662485247847,0.187955543784669,-0.0647785088429008,0.141409005187235,0.245996747607319,-0.0288482036637372,1,-0.00287253815108623,0.367148014274678,-0.0727692677366284,0.136437604885037,-0.0317237212754145,0.0537759127887515,0.0334916627700216,0.0197182315069463,-0.0501036009414756,0.00128889830744094,-0.20507997042134,0.0208715966344165,0.161289388404924,-0.112044639560687,0.124563055272713,0.156566381082447,0.19174858470588,0.363225604034621,0.170708578194098,0.268447270033116,-0.0593206174922763,0.23413519395714,0.305349377525495,-0.0502307510574698,0.187019049441629,-0.0118974204425966,0.0104960973612175,0.0703152463892466,-0.11657544551354,0.0890197794551731,0.0573283270010585,0.0892224950311057,0.117991942480547,-0.0870300499420265,0.162515421916254,-0.279628472644303,0.165992459023264,-0.0901016167234458
NFIC,-0.101241670665953,-0.211916130649699,-0.171663845997302,0.443289915232995,0.12221956461835,0.261548297119369,-0.0692293191443073,0.16615924896161,-0.195023449833603,-0.397965934454949,-0.147717387788537,0.101301085207583,-0.0788020769565494,-0.151061887923792,-0.0351494987754395,-0.257569855690997,-0.275876158913911,0.184314642907866,-0.10970750419165,0.131287134447073,0.162607303159384,0.265310718185826,0.376564231623772,-0.175588887413295,0.0158996723968773,-0.38327372140913,0.130719452336253,0.110553110496264,-0.191354602805143,0.0888483143999027,-0.0169368315165274,0.20250577608106,0.0135296446731487,0.020500899071618,0.140354161941722,0.0783120494276494,-0.221948116250068,0.061616417746648,0.13341126982863,-0.0233007238977437,-0.0420263722771944,0.084554332834258,0.201446754744984,0.320881067798782,0.0376951263917215,-0.343534944576463,-0.136511425526936,-0.0954745005178482,0.00297023166035318,-0.265395088154243,0.254723339010909,-0.0314503504206079,0.159665733123296,0.137162561605164,0.13230213672299,0.18629240384155,-0.0166395312471778,0.0349471403196564,-0.0252156484802665,-0.0496143678370002,0.227383899394886,0.236516685247644,-0.00430533969998203,-0.208046022894238,-0.13726683440187,0.207101948118085,0.0140525645878419,-0.100739335179426,-0.00287253815108623,1,-0.0171662144107295,-0.0138661669711688,-0.108950977516817,0.299614450167527,0.147883901783824,-0.158633973856888,0.200639633850535,0.354320504562862,0.0607251371026696,0.343644321537203,0.210045103211842,-0.0462864944713296,0.25364602678108,-0.0475152226552187,-0.123125094118211,0.135713683072213,0.0678663664976555,0.119073921831746,0.0521266993410027,0.0646938282950449,-0.152177417157388,0.159206053829209,0.176171485388811,-0.0112876209518504,0.196532309926749,-0.284613191085385,0.0706723925644744,-0.19748385173409,0.170660947786355,-0.207422748900435,-0.00570747022900217,-0.0818288448857652,-0.195476788241442,0.00450495659423101,-0.131220857081534,-0.0145838449253767,0.0713055320508812
