,FUS,ZBTB17,ZNF692,NRF1,MTA1,RCOR2,E2F1,MIER2,DMAP1,ZNF205,RFXANK,TRIM28,SMARCA4,ZNF48,CC2D1A,ZNF335,CTBP1,FOXK2,SUPT5H,DRAP1,ZBTB48,ZNF580,SIN3B,KDM1A,TFAP4,KLF16,GATAD2A,MTA2,GTF2F1,MLLT1,ETV4,TARDBP,DNMT3B,RFX1,ZSCAN9,KAT8,ERF,DPF2,THAP11,BRD4,ZNF121,PAF1,SSRP1,EED,ZGPAT,ZNF629,TEAD4,HDAC2,MNT,JUND,HMG20B,PKNOX1,ZFHX2,FOSL1,MTA3,TRIM22,FOXP1,ZNF217,MXI1,KDM6A,ATM,ZNF143,REST,NFIL3,CEBPA,MLX,SP1,PRDM10,ZHX2,SMAD4,CHAMP1,ZBTB33,ARNT,SP3,NCOA1,ZBTB20,IRF2,ZNF24,ZFX,HMG20A,NCOR1,EP300,ZBTB11,CREB1,ATF2,KLF6,MIER3,ATF1,RB1,NBN,THRB,ZXDB,HLF,KLF11,SMAD5,BACH1,ZFP91,KLF9,ELF1,IKZF5,NCOA4
ZFHX2,0.201478412398223,0.0344179575451903,0.190712183408727,0.174813480780358,0.293440403044562,0.304151114897583,-0.122585613967213,0.0592455313897154,0.181286512685875,0.180336635401058,0.0855094732131343,-0.0112576304241596,0.249730576411023,0.472806922951816,0.0800413468153467,0.0955117431681905,0.150507774152038,0.0515055169709656,0.079295806130373,-0.121655652096543,0.0750455200438841,0.341351667071438,0.32965111970363,0.00148725581334032,-0.0803697319058359,-0.136533527881278,-0.0530792007052268,-0.13816093822818,0.107499113512996,0.258877782309276,-0.0528208970034307,-0.180757135684669,0.0278406908155048,0.349494134347416,0.361601495074337,0.338731534046983,0.0495419656278288,0.282853204409208,-0.0986459524275838,0.117806812576061,0.118063125889455,0.00951553731308775,-0.225851610509727,-0.112045960297715,-0.129917113472914,0.441105418703914,-0.192791889255592,-0.00251061064864767,0.162953462220052,0.226699698218048,-0.0365068862072002,0.227064054226079,1,-0.339557573079811,0.327148531960451,-0.095561930960113,0.0309674632490626,-0.0223524424170393,0.022584113064245,0.0671574258543367,0.194098759804023,-0.158112613034391,-0.0133616131085016,-0.408366986080113,-0.31325068741231,-0.453560524365544,-0.00376684664491969,0.0819481473881777,0.14534754642525,0.15167020029517,0.0395342264247948,-0.0201838534539238,-0.0292917069520854,-0.0764974845885317,0.284001508639746,0.293489873639362,-0.102060819689226,0.235705680533728,0.147571992684384,0.088524136533826,0.183719424249043,0.149371517350802,-0.0953985313418471,0.0639608373366075,0.204491994038213,-0.251303595831222,0.0897218743567553,-0.15218513440309,-0.0875784109902273,-0.0579691254750554,0.0638340845185966,0.118887146761092,0.0474830921459198,-0.175290349791234,-0.00454394674947139,-0.342073787220976,-0.206297946519795,-0.00151502359987961,-0.155609918166846,0.0978997521992542,-0.21558807229825
FOSL1,-0.0219984820378582,0.149433646059511,-0.0807126835152391,-0.0575987112892222,0.0777293109729613,0.0471122514181151,0.205518030614182,0.298955967679796,-0.153974195238227,-0.0177377086258487,0.0398125737716923,0.200185796682702,0.0793595475655801,-0.269618893253458,0.168016976902187,0.124309755594727,-0.0367786727314528,0.266117121128071,0.0673077441507578,0.236021436138811,-0.0488494418337559,-0.0377707134346524,-0.000905117757960971,0.19832834088083,0.131171170013797,0.47061876516785,0.331743191505802,0.40295466244524,0.000480005188426283,-0.0211813945175391,0.349780225566206,0.128081498539935,0.224803627146526,0.0294679866788835,-0.241799687805948,-0.285223941302625,0.23193432145256,-0.0386825765252546,0.123712819693954,0.232169355388645,0.117935108309768,-0.0224554641533553,0.287307322605992,0.188969400194952,0.116427443169416,-0.176822958014223,0.469354928461819,0.183199133459973,0.218469671980504,0.094168907804741,0.0169429470988995,-0.0493733167415098,-0.339557573079811,1,-0.262328913797156,0.146245521770305,-0.097129290735293,0.0145118874368371,-0.212143456531315,-0.132717901946939,-0.268954449957628,0.0696703339659633,0.0145595994061576,0.318734445070215,0.00685851643064964,0.190160355630826,0.0775628550897531,-0.0665984995239107,-0.301758376162736,-0.366034451780769,-0.074384931952028,-0.112299480313837,-0.136892683136318,-0.0436263824521756,-0.30969094014423,-0.200674724273078,0.0793146306247091,-0.446860974598675,-0.25731846270651,-0.233358755310289,-0.105441606712599,-0.0364776046102327,0.00748723931529286,-0.100844776235235,-0.316863072958908,0.307431572327583,-0.274419657195639,0.0804164276886104,0.125255353013901,-0.101386120794457,-0.225624154250853,-0.295332429454795,-0.347543034239869,0.0268309988795161,-0.232695042514811,0.237688435576122,0.0292374279407364,-0.223267269926318,0.145608928716284,-0.353156918317147,-0.209170205704186
MTA3,0.331501125046905,0.107722678094799,0.341305827332018,0.276681598499284,0.317334997224234,0.415639405928222,0.156930832251771,0.109913696224624,0.194524382334939,0.139090280736406,0.194546783068316,0.257993248590568,0.267510910529677,0.382534921209395,-0.00829103929419321,0.196651644915952,0.0822953899249595,0.22864280140377,0.111126774833869,0.00854411967454947,0.0847507126530764,0.164484283846438,0.204466188930388,0.305713246208605,0.223870295757929,-0.0524861734084743,0.0335554748827064,0.137590785058384,0.0697843075377371,0.120795128634673,0.0163402862602985,0.162210933535259,0.283762525685619,0.0963925531791842,0.252736613025845,0.198446714845275,-0.0226442048959471,0.369403603804592,0.0971630257834489,0.111921832857207,0.212473183573051,0.0639893596366863,0.123603174231245,0.143903382547959,-0.11517232419931,0.17882343763657,-0.0266948161570877,0.281091097451908,0.0695843690779252,-0.00738096633984258,0.137655927544957,0.191692569853898,0.327148531960451,-0.262328913797156,1,-0.229609839514219,-0.0779334304571269,0.0285140759679194,-0.0141726553907988,0.0528596746954227,-0.0251726976666526,0.158256412617649,0.065520492536306,-0.305407761953736,-0.233492143307145,-0.26712777488157,0.0179104210892918,0.103208733667417,-0.0375471591134375,-0.00410083636703802,0.0521038080760673,-0.0126345239817344,-0.0470390486876867,0.0813616219506317,0.260947154892092,-0.0379001869301779,-0.200515355101934,0.186487440901591,0.11951083318849,0.0218061391617546,-0.0611527936631222,0.00138229258718066,0.0212498387650229,0.108738730076156,0.115514776937192,-0.397609803707656,0.0346084524566816,-0.132101079225836,-0.127441740055699,0.0185286915148875,-0.0791112061634628,-0.010817878315939,-0.141320356073749,-0.268719633840026,-0.0357392398420234,-0.288292473986274,-0.148524332996513,-0.284718555416349,-0.180704364880946,0.0527130644476124,-0.202441620660817
TRIM22,-0.146625298628826,-0.119384207445385,-0.238572393161521,-0.113277634365114,-0.273029460968308,-0.282370051016449,-0.188387225490048,-0.118741458299706,-0.187918470566889,-0.268386881176198,-0.179038396615511,-0.305999703197863,-0.274888341580677,-0.328270633472506,-0.248102169769577,-0.160477102682371,-0.247846637339733,-0.220188514574111,-0.192906953082194,-0.093524372739316,-0.113443847631959,-0.182509357970603,-0.0336545613346284,-0.222226904513872,-0.273308396177888,-0.205147057282084,-0.157919039424433,-0.0927088973108912,-0.236228206619734,-0.249507678102432,-0.172048404789078,-0.153146249446071,-0.0921878628331292,-0.150803300903706,-0.117922456047382,-0.181978163958048,-0.172127477849022,-0.0847353184540957,-0.156433659645592,-0.16460467184789,-0.124384659623892,-0.164309010203089,-0.177246518136176,0.0483597909753302,-0.133769642752216,-0.228118159045571,0.0345908071731339,-0.182916290237193,-0.0978046944904638,-0.167152210920568,-0.20367069852725,-0.075827290813411,-0.095561930960113,0.146245521770305,-0.229609839514219,1,0.0781650828216983,0.133122352579368,-0.0353536103055614,0.157070305358862,0.285525150046237,0.157121931015039,0.216252479244661,0.18536528136576,-0.00883179902093629,-0.0597727836707812,0.199562083415094,0.0417830358329922,0.117845899578227,0.0513717064168919,-0.0295431316944368,0.0701438494989636,0.10619562358768,0.203025091801356,0.0857445531559743,0.13564173097375,0.424285977682159,0.0164187698009079,0.131101668343071,0.110745712283471,0.12183418636668,0.101291942750546,0.19237744192706,0.286833252937334,0.115234450305802,0.343226696918541,0.0100003195813245,0.13660354220706,0.295695349268046,0.213883598672917,0.0153631899472622,-0.053957096328156,0.104119736982062,0.186486489474627,0.0541101281525265,0.342970186988388,0.203316680272853,0.223945617943233,0.322204981247381,0.108170967947334,0.20395172646032
FOXP1,-0.231040689969383,-0.117950245023748,-0.0419554852170587,-0.0721578101612644,-0.127027442602421,-0.24826351396726,-0.17354137622955,-0.0182328632699937,-0.133043377579134,-0.151766746065422,-0.162516804245998,-0.0845060128648358,-0.141885169590863,-0.119241463566856,-0.1056396782455,0.0493790233830522,-0.0348574223678426,-0.128579953472475,-0.150540155907064,-0.141027295710437,-0.0250641585303923,0.0481458448126163,-0.187600620037771,-0.0234010889882704,-0.0373459390563533,-0.0861471327462975,-0.222392233591783,-0.0400791909355095,-0.145642871623728,-0.00778878736828288,-0.0374245128451878,0.0205831763562276,-0.149375377041041,0.00204622853575173,-0.00783192741878257,-0.0544119355638529,-0.311320321176564,-0.186351924742184,-0.298846778999045,-0.0260300123681648,0.10003901517515,-0.0741386641798249,-0.190552511548993,-0.0447094937849672,-0.165994978362152,-0.0239400490455368,-0.0690521003552319,-0.0509964539998131,-0.0639157994858485,0.14914729044244,0.120405686132758,0.0612788009793564,0.0309674632490626,-0.097129290735293,-0.0779334304571269,0.0781650828216983,1,0.332915169094703,-0.162257055728094,0.21606571808216,0.0249065780710655,0.113842895813615,0.274198090971119,0.00687369987382696,0.116011587831974,-0.00113245273839149,0.268957726354847,0.20497093798132,0.0304633081453477,0.172093221293486,0.0630085501819132,0.0485320076368034,0.19475180910079,0.136693445504022,0.0524142128544803,0.152182565666997,0.211362262684973,0.141386261018714,0.267904771135728,-0.179320298643443,0.265293575289737,0.13823574817695,0.194475744543594,0.204350869697302,0.0492100833130122,0.17436160590695,0.195120200239663,0.205356962471572,-0.0229848639788542,0.0763062532768592,0.30782906639138,0.213988107044433,0.00656069433045552,0.0759775393337006,0.162847819435211,0.167371873360053,0.0320186594911461,0.192848372379485,0.253107989519936,0.202113352657619,0.205473709524155
ZNF217,-0.152784142819228,-0.266271452330004,-0.0480274980558154,-0.0605292329817014,-0.0760029865934132,-0.197649148021248,0.0421466099162718,-0.0944786096827544,-0.360608193866898,-0.220523481995497,-0.160313514022177,0.0430009778553821,-0.00728345593026596,-0.0919746340582689,-0.0791830003172823,0.132205512647905,-0.260751456226578,0.0877346059588629,-0.173651677229738,-0.288330610646247,-0.157567955220597,-0.203744661291789,-0.0883444007729585,0.142559374608582,0.122416062995092,-0.100164734302739,0.0697636286212096,-0.00997766133969839,-0.359689824396269,-0.180073825017513,0.175883974803821,-0.0157765380636166,0.33145899366902,0.0584481128006843,0.0482761387101053,-0.210131066490835,-0.136901004101577,-0.113780861159883,-0.361812833918925,0.127855381401355,0.258292632476325,-0.284355454025222,-0.00880706603008577,0.0513753337529125,-0.0733341789535571,-0.0681954370661832,0.210225936773983,0.200610788543284,0.0126714903796957,-0.155528720415308,0.0719137464018455,0.0904863636000843,-0.0223524424170393,0.0145118874368371,0.0285140759679194,0.133122352579368,0.332915169094703,1,-0.222800231519932,0.426689143109665,0.0606082224307142,0.351579003242419,0.692436366424196,0.0285585976698866,0.0923901110299159,0.128819619153293,0.571076105161645,0.3352674896841,-0.0304252419082346,0.00395044912487357,0.248148446908144,0.233713257500873,0.28478378233668,0.458754179689585,0.0161250230032456,0.0436991859058035,0.263933904742062,0.0968115687182338,0.368865492791856,0.0519359286787869,0.227622625722737,0.41247561673314,0.430003509615902,0.363469936046575,0.158759281655448,0.238295541757655,0.281322616097108,0.419634070128372,0.132349843976771,0.357092164589452,0.164468379439113,0.210632371516088,-0.249565961806037,0.359051350700642,0.206660451877342,0.347017658834097,0.130952207352813,-0.144162537332906,0.479619147850269,0.0751347741674657,0.205916130786249
MXI1,-0.0954595258240549,-0.151804452800115,-0.0999126475395681,-0.0903146224553622,-0.0873303628859182,-0.0776932275548683,-0.385102718131378,-0.246226331984237,0.018449520891917,-0.00562092551421626,-0.108907045308268,-0.332454462030379,-0.217031464774134,-0.0895501337936591,-0.179490655530298,-0.312176151423967,-0.0937239957308892,-0.285584885539933,-0.0960499520350429,-0.105614731524362,-0.0653915307186476,-0.01881494338831,0.0540734405849886,-0.229527519314409,-0.130404054791596,-0.286306515669196,-0.199251946033666,-0.324746128002895,0.0259788678623179,-0.0114695582440444,-0.279385802418936,-0.176886209307975,-0.301672078024692,-0.134631514510175,0.00343533317871797,0.109959629836723,0.00827063455496934,0.0725157575016623,-0.0444463638803367,-0.169053537866464,-0.20055272525477,-0.0499773759093928,-0.166318697779337,-0.254690278984282,-0.169553586159512,0.0615277317067901,-0.275223408761621,-0.224615123189431,0.0249080631208406,-0.0289268969756815,-0.0992168361999071,-0.0243322048864703,0.022584113064245,-0.212143456531315,-0.0141726553907988,-0.0353536103055614,-0.162257055728094,-0.222800231519932,1,-0.0726294921679884,0.270046971175384,-0.0334379784470813,-0.135289282557527,0.120021515818539,-0.124455919769406,-0.164122257818753,-0.0552046347776413,0.0138149159933442,0.34713447088964,0.307727494185195,0.0279147764673676,0.0950668615701108,0.0567279769841394,0.0554982680290692,0.203433219199784,0.239989509545196,-0.0124460192568801,0.297903201479766,0.0799858584607537,0.235326128826504,0.103445158020304,0.0930534118248189,0.00494644613146283,0.0920407954855998,0.289783105420165,0.092824851287764,0.131292574471656,-0.0648976742614106,0.165254718949286,0.0475527786431137,0.143677254070018,0.114153563170532,0.403704063436375,0.0809567749651461,0.200762519341917,0.0336483341228651,0.165031101791424,0.359255621820103,-0.0385602757905181,0.389913979701382,0.210912237592477
KDM6A,-0.0976848382742039,-0.273340744150614,-0.175226136360532,-0.0169498302853263,-0.077083421906111,-0.0426712934694082,-0.0386712185124075,-0.173587143808545,-0.322158309719168,-0.379877828104424,-0.39680048699816,-0.1030040055351,-0.0504660556540597,-0.174640485456169,-0.220963422272118,0.0482610224976727,-0.370753580086786,-0.0257521663497804,-0.211356836646548,-0.429798527930865,-0.263736848422814,-0.263790373695171,0.00130823321005126,0.0565470220454805,-0.0462535643398281,-0.296598613714119,-0.0824759372212015,-0.0641505886759189,-0.352558426255017,-0.107941562988707,0.00686821741634758,-0.0720391749623364,0.119146166075974,-0.027040648256687,-0.000238006334514279,-0.228112911249765,-0.174263627490553,-0.045553224305875,-0.324053167518825,0.028532791151545,0.124317038697224,-0.285273507545598,0.00276909239370637,0.0236438489583498,-0.194079666798131,-0.0736588456503167,-0.063228851513644,0.168739072023024,0.0344780257675844,-0.255953259513709,-0.220023262609566,0.152476048390055,0.0671574258543367,-0.132717901946939,0.0528596746954227,0.157070305358862,0.21606571808216,0.426689143109665,-0.0726294921679884,1,0.264040033783355,0.372896325801656,0.444194732872141,-0.0215143192371708,0.00265842268890283,-0.0520276077504934,0.403284559404174,0.51213582858071,0.0700052298895376,0.163721076962291,0.368589512790244,0.366329366394256,0.251512818207668,0.551536248434642,0.282179622003762,0.182421265056399,0.196661382352143,0.256578481873065,0.675349827956913,0.33915111886733,0.325875957630895,0.480693574645966,0.512212094594743,0.507522591375843,0.267856133706887,0.131211623229846,0.393609823028565,0.364965286138062,0.177387486624408,0.312885079838821,0.139859723608748,0.374136389528891,-0.0227475222995978,0.292377612360418,0.371047222853652,0.304919597661418,0.328817617680867,0.0262531923823417,0.438984349299859,0.29854856644617,0.219285172043384
ATM,-0.081651469623342,-0.2970291725245,-0.16094350373357,-0.066317543467233,-0.1710170308213,-0.106284243608945,-0.395707611124128,-0.270209592984966,-0.153875687419153,-0.400108840723531,-0.478781802314066,-0.500727540668796,-0.273311398503394,-0.241781326444414,-0.495685763496443,-0.101696909179062,-0.269762323117042,-0.316732788010847,-0.238048589644556,-0.450869624970448,-0.21224650888055,-0.218581287928355,0.141190982365886,-0.321991024861732,-0.325507079080277,-0.467129222017393,-0.262054631405406,-0.352881435181409,-0.22891836405002,-0.167957659145398,-0.331831226211301,-0.26000593024378,-0.151622993087002,-0.165553891420146,0.131150147900944,-0.0439740054542336,-0.243603439446885,-0.0196154803920659,-0.302561359091873,-0.196049900607785,-0.00207930159457742,-0.32169759671722,-0.284538351010495,-0.0366281445378609,-0.179674604394171,-0.0278511635565043,-0.313078699487207,-0.217512341428817,0.00263848344244649,-0.301614616226249,-0.392473825453755,-0.0745735873146427,0.194098759804023,-0.268954449957628,-0.0251726976666526,0.285525150046237,0.0249065780710655,0.0606082224307142,0.270046971175384,0.264040033783355,1,0.121793636036812,0.151680352442261,-0.0354895798727019,-0.241351426756253,-0.300284110650536,0.226813535891904,0.415198601823056,0.26152447296913,0.323824985678621,0.207937783633212,0.178931540502568,0.204441027552072,0.355160315226204,0.426174473071473,0.438576984130835,0.0888088939230662,0.42649040992468,0.364434771416458,0.505909389971448,0.372830012827925,0.385801662256499,0.352532936147022,0.485015339617794,0.519913619515729,0.144530653601071,0.330520753575238,0.0582580760107628,0.348399418863286,0.329218026284724,0.088314975537369,0.245102021606727,0.30466226834005,0.145561702303214,0.419930709373516,0.272944755593796,0.329098384287802,0.390707311708908,0.252838058183602,0.462348077398579,0.220476762253619
ZNF143,-0.0702494437051297,-0.200343470008737,-0.106985234400117,0.0528383532313093,-0.0664687616133225,0.060908134954743,0.0778891153540887,-0.126319307770865,-0.363361564720861,-0.364759357513751,-0.273451832574467,0.0197570610649197,-0.0803385530015925,-0.195109179911633,-0.291248666817866,0.012400696710718,-0.351097384308827,0.0317149464566209,-0.193762998664749,-0.288319741048426,-0.285337375605194,-0.305181931427156,-0.124396173391322,0.200212489201947,0.110347035700842,-0.146472830857589,-0.00600830842964725,0.127410419592311,-0.341505398763701,-0.281374320891992,0.063841351346164,0.0289769420582326,0.233336112377733,-0.199254172450844,-0.036371877444757,-0.305318684610833,-0.0815157392137144,0.0737660799800434,-0.0729545340370368,0.0599371178809176,0.216588421121459,-0.29577840272963,0.185238383904314,0.247174867417051,-0.219270236361401,-0.290722666443856,0.0800892919574915,0.300796420098297,-0.108968261265931,-0.334679524504621,-0.187921977263198,0.095153091106799,-0.158112613034391,0.0696703339659633,0.158256412617649,0.157121931015039,0.113842895813615,0.351579003242419,-0.0334379784470813,0.372896325801656,0.121793636036812,1,0.387915932112567,0.102423304178031,0.0317481475639676,0.111999827953072,0.374239476011323,0.4544061672726,-0.0146325424536403,0.0251837591301321,0.258495205312892,0.230823408657302,0.232448545562201,0.511897006930551,0.167798104255302,0.0715724360247014,0.238510354557429,0.125713160506624,0.349093593949575,0.250401735519673,0.166996760380145,0.315146355874233,0.51223239143328,0.493783173375852,0.270531960050364,0.105006205901616,0.28173378713225,0.35862245350304,0.265521797347049,0.36047511775118,0.0285917513742116,0.12626301052827,-0.160000129735707,0.135156100128038,0.328932886307487,0.340237244475785,0.291006938242323,-0.123055497160483,0.387394338876092,0.251114321503716,0.221281598908603
REST,-0.144432998294157,-0.213234155399813,-0.170734394128731,-0.0237314733053813,-0.0775497694804745,-0.113659457853434,-0.00427408972286717,-0.10579887281348,-0.281843705830742,-0.294516681248359,-0.158186469058416,0.0611344999976962,-0.00780913986173353,-0.137869839016594,-0.197688508331743,0.0252309408083241,-0.29831770346246,0.0433849148102628,-0.194517450152599,-0.308203363287318,-0.1677762699596,-0.160889122831761,-0.052313137817662,0.200649412761004,0.0927160528609783,-0.183788689194106,0.100177307695065,-0.0610525567420455,-0.405455777129557,-0.148400526108843,0.154754983729715,0.0132442946263476,0.32641789219882,0.0455693372170273,-0.016357361081531,-0.19910268545819,-0.0793723322823933,-0.0351945672210503,-0.297251826660444,0.185314790055624,0.236970620630254,-0.306514392208187,-0.0291501299187926,0.0657013280415139,-0.191583895874106,-0.0836795120978758,0.263460464696275,0.231025665121898,-0.0137340139664101,-0.186365113859663,0.0212029997198313,0.209275525106346,-0.0133616131085016,0.0145595994061576,0.065520492536306,0.216252479244661,0.274198090971119,0.692436366424196,-0.135289282557527,0.444194732872141,0.151680352442261,0.387915932112567,1,0.0631495124257198,-0.0128327123411177,-0.00381585568915613,0.589417912507996,0.366928884562368,0.0420317022346932,0.10138673914414,0.313673369070031,0.289729756382716,0.261513438242099,0.47305896003459,0.118688999553478,0.188083349056747,0.237497628500613,0.131485526763248,0.407498146888337,0.13962006957092,0.309045413074831,0.452601447622371,0.477124369086282,0.485380863191579,0.220473625560523,0.214610675452544,0.294706645234087,0.462403650370029,0.208874068083324,0.387580434044195,0.117793332730055,0.15555782415825,-0.200336137779538,0.372837461600781,0.25991102760854,0.407889595917184,0.207466891312561,-0.0940911822189384,0.461245818801622,0.115281470291832,0.221970397375094
NFIL3,-0.267297725845337,-0.0303623948979859,-0.177334756457557,-0.237296208026402,-0.217456858806689,-0.266958949637922,-0.129054600894996,-0.0945258368854327,-0.148508695077839,-0.201008592324363,-0.125813209542207,-0.15115932985554,-0.248871834937033,-0.35396518901412,-0.181799003147388,-0.221988800124197,-0.170552773629829,-0.120778072548192,-0.0610858582168779,-0.0716747167607423,-0.0424150598603495,-0.235241841970338,-0.1177158753492,-0.0727925547536122,-0.167402718776574,0.0475795241576155,-0.0899301533800238,-0.05316422180146,-0.179947335939319,-0.141562151767688,-0.106577004358169,0.048470386986986,-0.0917040834880005,-0.245474041893666,-0.211214688769442,-0.275193425668495,0.0346080589599657,-0.242369869999231,-0.0589472100357938,-0.015368607965566,-0.0894453089346404,-0.0202044365840619,0.013459955635374,-0.0519954005016611,0.010356536190548,-0.314690565766249,0.140805466016376,-0.0159848992484028,-0.126692808627723,0.0253155853554107,-0.0149589884200514,-0.167775562203648,-0.408366986080113,0.318734445070215,-0.305407761953736,0.18536528136576,0.00687369987382696,0.0285585976698866,0.120021515818539,-0.0215143192371708,-0.0354895798727019,0.102423304178031,0.0631495124257198,1,0.168969267465876,0.194030250488846,-0.000585189506463088,-0.0805158858024524,0.0883311173966113,0.0561633422876092,-0.0517603126271457,-0.0638390978764472,0.175460590260059,0.0765762849476703,-0.049582386729005,-0.00065983303107151,0.09999188425411,-0.155575939726398,-0.0373153425013621,-0.0798205720538762,-0.10362869371845,-0.0655235112395442,0.0724593506814236,0.00090806461484095,0.000126809512479175,0.383593510975189,-0.0864215680962258,0.112735392038259,0.0488230256739311,0.031330878449962,0.110348561609337,-0.0480984486568664,0.122949743054334,0.340273734143978,0.060462096229559,0.414428518291307,0.144556357964536,0.298298628467307,0.0677060322642239,-0.0639721661486356,0.222560342136351
CEBPA,-0.205663126067638,-0.040072527648928,-0.00157778665112897,-0.133633758235393,-0.113270975486711,-0.212233266096351,0.102601684400495,-0.0415303328065258,-0.0687128828393732,-0.069167446530407,-0.057487691215705,0.0509097701365298,-0.145874566552108,-0.151977538781424,0.136444736607899,0.0482447874746251,-0.0422958727195773,-0.067718497169773,-0.0244855581208974,0.0500880393883069,0.0469664544815127,-0.12561351502743,-0.236994578541924,-0.0573483320809058,0.0935552454617685,0.143142193248212,-0.00163241345944471,0.0584653980856773,-0.161706629802178,-0.0627085338793635,0.0770852403495894,0.0292328322403729,-0.0109944513081985,-0.11206495619677,-0.197474834942265,-0.137646594675018,0.0205093499968619,-0.224034332744577,0.027240304382781,-0.0122602935336,-0.0412088910580425,-0.0104164020263217,-0.00913114728660237,0.0357235984721252,0.238963318033895,-0.236919632231812,-0.0314821532372599,-0.100192915187744,-0.158461645841093,0.0258717561205117,0.00463380500449747,-0.22401374198039,-0.31325068741231,0.00685851643064964,-0.233492143307145,-0.00883179902093629,0.116011587831974,0.0923901110299159,-0.124455919769406,0.00265842268890283,-0.241351426756253,0.0317481475639676,-0.0128327123411177,0.168969267465876,1,0.370328318159777,-0.03290212036662,-0.0309350738726144,-0.0401832651420485,-0.15613011618646,0.0375547465989387,0.106196492312484,0.0741373443373014,-0.0388249841008776,-0.0760155193350983,-0.117439885738944,0.156459869340306,-0.183601303705044,-0.0623874420976772,-0.125074480743505,-0.0963798622500432,-0.07838466195089,-0.00994054595195655,-0.152312183790521,-0.222861702247385,0.0550888925160525,-0.0425733538618307,0.0224024095048023,-0.0985067968427929,-0.0245054232428212,0.217721376206082,0.0617075338433444,0.0953275448141889,0.0874416092413759,-0.0184188134434472,0.0991520209507183,-0.0733960264051881,-0.0510733444283738,0.0909824407819287,-0.0306412459397447,0.227922766226153
MLX,-0.300102331787988,-0.109406417123546,-0.0858349823813305,-0.23897858622311,-0.208205388649168,-0.242915499729302,0.134827461859274,-0.0683988838041556,-0.181832359996837,-0.127005633427384,-0.0272391704583368,0.0714135173340615,-0.128960326407756,-0.225521581942245,0.100248166277932,-0.0294533887745454,-0.061176847787898,0.104116121080903,-0.0708267607275099,0.0225633833375668,-0.00381495574953219,-0.197039048839427,-0.381752543510082,-0.0123740128166596,0.102482951610699,0.177609623901625,0.0685146422671254,0.0683925107335478,-0.0868664368416681,-0.196352731928877,0.205488788994526,-0.0405501154392607,-0.0245790741856838,-0.100705964975313,-0.21337981514553,-0.197664892359881,-0.0476957053203484,-0.243445150782073,0.0944971576429813,-0.0841721841574705,-0.0823568327709078,-0.0707601260819721,0.129694749423291,0.0626844622844748,0.141008436358299,-0.346595371883517,0.160767414528917,0.0198632190258807,-0.165096262260753,-0.0702714730280052,0.0615664834513997,-0.218007721616583,-0.453560524365544,0.190160355630826,-0.26712777488157,-0.0597727836707812,-0.00113245273839149,0.128819619153293,-0.164122257818753,-0.0520276077504934,-0.300284110650536,0.111999827953072,-0.00381585568915613,0.194030250488846,0.370328318159777,1,0.00636642210376865,-0.0720470853349812,-0.236128758536479,-0.200606002923772,0.059123801118183,-0.0429600255003382,0.0949633441623431,-0.0608975389181682,-0.350470623971168,-0.258259937925131,0.198090176129191,-0.265451907445219,-0.207900853199109,-0.0674999067166507,-0.0944159616805527,-0.101816990593367,-0.014273462783547,-0.200830912167657,-0.184506672624257,0.172766701470783,-0.019872101462098,0.226646864164066,-0.0180298957224555,-0.0151855556190987,-0.1002281013064,-0.0776082118537377,-0.104603144419417,0.16235392261374,-0.107442973997102,0.0816245858466181,0.0152075388763461,-0.125477922503959,0.202832566667744,-0.123024787512878,0.228241373610142
SP1,-0.118878859557861,-0.293385247799438,-0.120125017014191,-0.0417535557592097,-0.118165608863345,-0.201106638906838,-0.0582963472035022,-0.0984571907408736,-0.337251366373433,-0.215181668879747,-0.268427270894435,-0.0418245257780081,-0.0350181178211699,-0.219109712895484,-0.109241076868781,0.0871638583283702,-0.309373835058463,0.0260012915707392,-0.220242593066195,-0.469838169220277,-0.232528774214825,-0.171860424061589,-0.022560386831859,0.00806585661153715,0.12622831099147,-0.105819584243365,0.087457556399913,0.00632788062082984,-0.292546913460314,-0.164823944455758,-0.00601462681138117,-0.0838445155815638,0.278550161657549,0.0954359123375332,-0.0305179649800775,-0.197381626344803,-0.106073712788303,-0.105872978278864,-0.313420299112785,0.203776991365931,0.239273767044307,-0.371888070720413,-0.040653335172762,0.026574101935487,-0.13788194444448,0.0333679879630287,0.2605688732378,0.0917108671994382,0.148196533640983,-0.168941902358237,-0.0408188496622712,0.0338792596507832,-0.00376684664491969,0.0775628550897531,0.0179104210892918,0.199562083415094,0.268957726354847,0.571076105161645,-0.0552046347776413,0.403284559404174,0.226813535891904,0.374239476011323,0.589417912507996,-0.000585189506463088,-0.03290212036662,0.00636642210376865,1,0.42938415698674,0.00650437287120445,0.0353562779750479,0.246627162459476,0.178515020853483,0.341738940337931,0.423756240723805,0.15264088245923,0.238738999277009,0.330065414916557,0.1056721152993,0.364181438537698,0.182495442435942,0.451092645609735,0.519071292901858,0.40093049453686,0.390414355096971,0.157909836822267,0.312388617259568,0.258429059217616,0.407108629919581,0.301655902941535,0.358599796712757,0.0604423874974148,0.176242208977164,-0.140419815789872,0.392776743530227,0.281348049096888,0.338060289807192,0.244613044782479,-0.0881240994989403,0.511169331830937,0.120166343685862,0.228382421227885
